
0.000000E0	-1.701252E-2	2.212691E0		
1.668333E-2	-1.684109E-2	2.201843E0	-6.877263E-1	
3.336667E-2	-1.720835E-2	2.189743E0	-7.906745E-1	-7.215277E0
5.005000E-2	-1.730149E-2	2.175461E0	-9.310947E-1	-7.699244E0
6.673333E-2	-1.694251E-2	2.158676E0	-1.052958E0	-5.221021E0
8.341667E-2	-1.684961E-2	2.140327E0	-1.106961E0	-3.813177E0
1.001000E-1	-1.660718E-2	2.121740E0	-1.167854E0	-3.625171E0
1.167833E-1	-1.614732E-2	2.101360E0	-1.239680E0	-3.297185E0
1.334667E-1	-1.483050E-2	2.080376E0	-1.273152E0	-2.832349E0
1.501500E-1	-1.305610E-2	2.058879E0	-1.330075E0	-8.446526E0
1.668333E-1	-1.253580E-2	2.035996E0	-1.540514E0	-6.723587E0
1.835167E-1	-1.594924E-2	2.007477E0	-1.610836E0	-2.710573E0
2.002000E-1	-1.634325E-2	1.982248E0	-1.570352E0	-4.794276E-1
2.168833E-1	-1.670055E-2	1.955080E0	-1.653891E0	-2.827708E0
2.335667E-1	-1.746000E-2	1.927063E0	-1.665622E0	-2.189549E0
2.502500E-1	-1.754611E-2	1.899503E0	-1.710970E0	-3.318491E0
2.669333E-1	-1.955237E-2	1.869974E0	-1.792029E0	-2.708474E0
2.836167E-1	-2.082701E-2	1.839709E0	-1.801055E0	-2.830417E0
3.003000E-1	-2.336990E-2	1.809879E0	-1.868170E0	-6.129442E0
3.169833E-1	-2.399736E-2	1.777375E0	-2.020062E0	-4.603537E0
3.336667E-1	-2.313460E-2	1.742476E0	-2.038467E0	-8.240420E-1
3.503500E-1	-2.453412E-2	1.709358E0	-2.017430E0	-5.291067E-1
3.670333E-1	-2.534161E-2	1.675161E0	-2.070087E0	-1.842919E0
3.837167E-1	-2.457979E-2	1.640286E0	-2.081392E0	4.632381E-1
4.004000E-1	-2.516801E-2	1.605712E0	-2.052058E0	-5.070946E-1
4.170833E-1	-2.638906E-2	1.571816E0	-2.086034E0	-1.676464E0
4.337667E-1	-2.737110E-2	1.536108E0	-2.128155E0	-1.327149E0
4.504500E-1	-2.597160E-2	1.500806E0	-2.118691E0	-1.100290E0
4.671333E-1	-2.366597E-2	1.465414E0	-2.161637E0	-2.947410E0
4.838167E-1	-2.352245E-2	1.428680E0	-2.224857E0	-9.840893E-1
5.005000E-1	-2.339221E-2	1.391178E0	-2.201864E0	7.376546E-1
5.171833E-1	-2.210200E-2	1.355211E0	-2.180329E0	-3.345804E0
5.338667E-1	-2.257094E-2	1.318428E0	-2.311772E0	6.710330E0
5.505500E-1	-3.579712E-2	1.278075E0	-2.037912E0	4.961368E0
5.672333E-1	-2.126419E-2	1.250429E0	-1.976494E0	-1.959018E0
5.839167E-1	-3.123234E-2	1.212126E0	-2.254825E0	-9.176877E0
6.006000E-1	-2.863795E-2	1.175193E0	-2.223868E0	-5.722496E-1
6.172833E-1	-3.700251E-2	1.137923E0	-2.276606E0	8.641655E-1
6.339667E-1	-5.019582E-2	1.099231E0	-2.219933E0	2.575136E0
6.506500E-1	-4.951426E-2	1.063851E0	-2.151791E0	1.536315E0
6.673333E-1	-4.864173E-2	1.027433E0	-2.190640E0	-2.321004E0
6.840167E-1	-5.015003E-2	9.907565E-1	-2.223419E0	-1.808245E0
7.007000E-1	-5.340806E-2	9.532445E-1	-2.255959E0	-5.694619E-3
7.173833E-1	-5.527064E-2	9.154827E-1	-2.227329E0	7.858052E-1
7.340667E-1	-5.756051E-2	8.789260E-1	-2.214957E0	-6.465037E-1
7.507500E-1	-6.165326E-2	8.415769E-1	-2.258078E0	-2.897308E-1
7.674333E-1	-6.470493E-2	8.035814E-1	-2.233103E0	1.804194E0
7.841167E-1	-6.686145E-2	7.670657E-1	-2.183229E0	8.970851E-2
8.008000E-1	-7.133197E-2	7.307344E-1	-2.227721E0	-9.862730E-1
8.174833E-1	-7.372074E-2	6.927341E-1	-2.237033E0	1.070424E0
8.341667E-1	-7.680675E-2	6.560920E-1	-2.176116E0	6.709181E-1
8.508500E-1	-8.122274E-2	6.201244E-1	-2.207340E0	-1.665480E0
8.675333E-1	-8.457822E-2	5.824405E-1	-2.250458E0	4.082303E-1
8.842167E-1	-8.700214E-2	5.450341E-1	-2.191263E0	1.285226E0
9.009000E-1	-9.175056E-2	5.093253E-1	-2.187495E0	-1.189062E0
9.175833E-1	-9.520773E-2	4.720446E-1	-2.249534E0	-2.468555E-1
9.342667E-1	-9.723969E-2	4.342659E-1	-2.202166E0	1.068226E0
9.509500E-1	-9.910294E-2	3.985657E-1	-2.187199E0	-9.835327E-1
9.676333E-1	-1.034611E-1	3.612863E-1	-2.254545E0	
9.843167E-1	-1.070870E-1	3.233390E-1		
