
0.000000E0	-6.709940E-2	2.182051E0		
1.668333E-2	-6.676858E-2	2.169124E0	-8.190051E-1	
3.336667E-2	-6.665733E-2	2.154724E0	-9.301515E-1	-6.516590E0
5.005000E-2	-6.654889E-2	2.138088E0	-1.042765E0	-5.082992E0
6.673333E-2	-6.605339E-2	2.119930E0	-1.101358E0	-5.074792E0
8.341667E-2	-6.612686E-2	2.101339E0	-1.197420E0	-6.806697E0
1.001000E-1	-6.496867E-2	2.079976E0	-1.341624E0	-6.377362E0
1.167833E-1	-6.541563E-2	2.056574E0	-1.414176E0	-4.563716E0
1.334667E-1	-6.661179E-2	2.032790E0	-1.480578E0	-5.433991E0
1.501500E-1	-6.766158E-2	2.007172E0	-1.600314E0	-4.162858E0
1.668333E-1	-7.044421E-2	1.979393E0	-1.634495E0	-3.276153E0
1.835167E-1	-7.155848E-2	1.952634E0	-1.680675E0	-2.770905E0
2.002000E-1	-7.275874E-2	1.923314E0	-1.753773E0	-2.506414E0
2.168833E-1	-7.532247E-2	1.894117E0	-1.752022E0	-2.415167E0
2.335667E-1	-7.501096E-2	1.864855E0	-1.825240E0	-3.819285E0
2.502500E-1	-7.560042E-2	1.833214E0	-1.899184E0	-2.639499E0
2.669333E-1	-7.694304E-2	1.801486E0	-1.903620E0	-1.950052E0
2.836167E-1	-7.747140E-2	1.769697E0	-1.957018E0	-4.331732E0
3.003000E-1	-7.682831E-2	1.736187E0	-2.055887E0	-3.310807E0
3.169833E-1	-7.459172E-2	1.701099E0	-2.077316E0	-9.129478E-1
3.336667E-1	-7.516130E-2	1.666874E0	-2.069620E0	-1.797152E0
3.503500E-1	-7.609030E-2	1.632043E0	-2.138858E0	-3.131695E0
3.670333E-1	-7.482926E-2	1.595507E0	-2.186598E0	-1.522148E0
3.837167E-1	-7.481202E-2	1.559083E0	-2.181623E0	-1.527084E0
4.004000E-1	-7.478050E-2	1.522713E0	-2.230371E0	-2.115506E0
4.170833E-1	-7.459921E-2	1.484663E0	-2.268573E0	-5.180366E-1
4.337667E-1	-7.491423E-2	1.447019E0	-2.239411E0	-6.317333E-1
4.504500E-1	-7.423606E-2	1.409941E0	-2.278521E0	-3.056729E0
4.671333E-1	-7.382673E-2	1.370992E0	-2.356705E0	-1.856952E0
4.838167E-1	-7.620080E-2	1.331306E0	-2.343777E0	-5.288272E0
5.005000E-1	-7.941655E-2	1.292788E0	-2.493595E0	5.580517E0
5.171833E-1	-7.207496E-2	1.248103E0	-2.273264E0	2.943087E0
5.338667E-1	-7.698806E-2	1.216937E0	-2.205089E0	-3.783942E-1
5.505500E-1	-8.286900E-2	1.174527E0	-2.452804E0	-9.539406E0
5.672333E-1	-8.298545E-2	1.135095E0	-2.438965E0	-2.312904E0
5.839167E-1	-8.244085E-2	1.093146E0	-2.558047E0	9.813815E-1
6.006000E-1	-7.302870E-2	1.049741E0	-2.432138E0	4.015750E0
6.172833E-1	-8.025959E-2	1.011994E0	-2.356024E0	8.126836E-1
6.339667E-1	-8.253031E-2	9.711288E-1	-2.455134E0	-2.697798E0
6.506500E-1	-8.289040E-2	9.300745E-1	-2.437620E0	-4.739550E-1
6.673333E-1	-8.384798E-2	8.897935E-1	-2.457383E0	-1.415113E0
6.840167E-1	-8.349892E-2	8.480798E-1	-2.500406E0	3.053842E-1
7.007000E-1	-8.435453E-2	8.063633E-1	-2.448508E0	1.003009E0
7.173833E-1	-8.566775E-2	7.663813E-1	-2.445132E0	-1.538622E0
7.340667E-1	-8.623781E-2	7.247774E-1	-2.517732E0	-5.528227E-1
7.507500E-1	-8.632038E-2	6.823729E-1	-2.473270E0	1.668965E0
7.674333E-1	-8.653328E-2	6.422527E-1	-2.434776E0	-1.316593E-1
7.841167E-1	-8.661770E-2	6.011326E-1	-2.492096E0	-1.239931E0
8.008000E-1	-8.667858E-2	5.590997E-1	-2.484655E0	1.354876E0
8.174833E-1	-8.786484E-2	5.182279E-1	-2.435141E0	4.880569E-1
8.341667E-1	-8.768904E-2	4.778472E-1	-2.463047E0	-1.109754E0
8.508500E-1	-8.785661E-2	4.360443E-1	-2.488853E0	1.310446E0
8.675333E-1	-8.848147E-2	3.948025E-1	-2.416378E0	8.708409E-1
8.842167E-1	-8.636953E-2	3.554178E-1	-2.435600E0	-1.262883E0
9.009000E-1	-8.740814E-2	3.135346E-1	-2.490688E0	4.962896E-1
9.175833E-1	-8.855444E-2	2.723118E-1	-2.411215E0	4.311178E0
9.342667E-1	-1.261476E-1	2.330804E-1	-2.334978E0	-8.285177E-1
9.509500E-1	-1.274900E-1	1.944014E-1	-2.427128E0	-2.110030E0
9.676333E-1	-1.277159E-1	1.520953E-1	-2.450934E0	
9.843167E-1	-1.279145E-1	1.126219E-1		
