
0.000000E0	2.287784E-2	2.277878E0		
1.668333E-2	2.311484E-2	2.265626E0	-7.677705E-1	
3.336667E-2	2.238016E-2	2.252260E0	-8.359667E-1	-4.678327E0
5.005000E-2	2.340278E-2	2.237732E0	-9.217641E-1	-3.500635E0
6.673333E-2	2.210323E-2	2.221504E0	-9.636634E-1	-2.630861E0
8.341667E-2	2.298890E-2	2.205578E0	-9.940311E-1	-4.023653E0
1.001000E-1	2.329063E-2	2.188336E0	-1.100864E0	-6.863361E0
1.167833E-1	2.326828E-2	2.168846E0	-1.228102E0	-4.697478E0
1.334667E-1	2.320935E-2	2.147358E0	-1.267940E0	-2.416921E0
1.501500E-1	2.334959E-2	2.126539E0	-1.288656E0	-5.521015E0
1.668333E-1	2.333252E-2	2.104360E0	-1.449499E0	-1.007997E1
1.835167E-1	2.299843E-2	2.078174E0	-1.643003E0	-6.525429E0
2.002000E-1	6.293735E-2	2.049539E0	-1.676713E0	-2.661200E0
2.168833E-1	6.370656E-2	2.022228E0	-1.700855E0	-2.575678E0
2.335667E-1	6.374685E-2	1.992787E0	-1.783826E0	-4.836109E0
2.502500E-1	6.325494E-2	1.962707E0	-1.851621E0	-5.647917E0
2.669333E-1	6.281616E-2	1.931005E0	-1.973048E0	-6.027496E0
2.836167E-1	6.221729E-2	1.896873E0	-2.063986E0	-4.535933E0
3.003000E-1	6.075649E-2	1.862136E0	-2.114560E0	-5.143677E0
3.169833E-1	5.950486E-2	1.826318E0	-2.230365E0	-9.045254E0
3.336667E-1	5.763527E-2	1.787716E0	-2.420341E0	-4.563563E0
3.503500E-1	1.781803E-2	1.745559E0	-2.416893E0	5.341114E-1
3.670333E-1	1.899690E-2	1.707073E0	-2.349733E0	1.105915E0
3.837167E-1	1.937849E-2	1.667156E0	-2.406039E0	-8.177295E-1
4.004000E-1	1.896107E-2	1.626791E0	-2.380326E0	-1.806906E-1
4.170833E-1	1.770285E-2	1.587733E0	-2.391739E0	-2.987922E0
4.337667E-1	1.689294E-2	1.546987E0	-2.492843E0	-1.561363E0
4.504500E-1	2.580727E-2	1.504555E0	-2.462594E0	9.908680E-1
4.671333E-1	2.555188E-2	1.464818E0	-2.423519E0	-3.215201E-1
4.838167E-1	2.482464E-2	1.423690E0	-2.492838E0	-6.106445E0
5.005000E-1	2.425846E-2	1.381641E0	-2.615604E0	4.069391E0
5.171833E-1	5.396071E-2	1.336416E0	-2.421610E0	4.792389E0
5.338667E-1	4.385718E-2	1.300840E0	-2.331108E0	1.403776E0
5.505500E-1	4.329167E-2	1.258635E0	-2.479953E0	-3.432247E0
5.672333E-1	4.245240E-2	1.218092E0	-2.406410E0	-4.087403E0
5.839167E-1	4.651316E-2	1.178341E0	-2.587422E0	-2.823143E0
6.006000E-1	3.948827E-2	1.131758E0	-2.591206E0	3.067212E-1
6.172833E-1	3.647260E-2	1.091881E0	-2.477987E0	2.014212E0
6.339667E-1	3.502615E-2	1.049076E0	-2.576270E0	-4.959901E0
6.506500E-1	3.468880E-2	1.005919E0	-2.628067E0	-1.023676E0
6.673333E-1	3.304655E-2	9.613861E-1	-2.626785E0	-3.481297E-1
6.840167E-1	3.151009E-2	9.182723E-1	-2.616962E0	-1.403536E0
7.007000E-1	2.821771E-2	8.740668E-1	-2.684119E0	-5.056643E-1
7.173833E-1	2.832270E-2	8.287121E-1	-2.648947E0	1.714658E0
7.340667E-1	2.651491E-2	7.856803E-1	-2.599251E0	-2.902635E-1
7.507500E-1	2.454957E-2	7.419838E-1	-2.667381E0	-1.764203E0
7.674333E-1	2.429207E-2	6.966787E-1	-2.674863E0	4.000403E-1
7.841167E-1	2.303658E-2	6.527325E-1	-2.635337E0	6.803469E-1
8.008000E-1	2.048365E-2	6.087463E-1	-2.655601E0	-1.714897E-1
8.174833E-1	2.042652E-2	5.641240E-1	-2.649875E0	1.976880E0
8.341667E-1	2.013263E-2	5.203288E-1	-2.585490E0	7.389289E-1
8.508500E-1	1.910700E-2	4.778548E-1	-2.608503E0	-2.564065E0
8.675333E-1	1.836977E-2	4.332917E-1	-2.691655E0	1.677010E0
8.842167E-1	1.962417E-2	3.880432E-1	-2.569813E0	
9.009000E-1	1.970670E-2	3.475456E-1		
